project_name,observation_type,observation_type_other,observation_details,classification,risk_rating,close_out_details,status,inspected_by,created_at,updated_at,source_report_group,source_created_by,source_modified_by
Al-Arab Hospital,Good Practice,,"Monthly Color Coding Inspection - Completed.
All hand tools, power tools, full body harnesses, and extension reels have been inspected as per color coding schedule. Defective items were identified and removed from service. This ensures compliance with HSE requirements, mitigates potential hazards, and maintains a safe working environment during the use of hand tools, power tools, and fall protection equipment.",Good Practice,Good Practice,"Monthly Color Coding Inspection - Completed.   All hand tools, power tools, full body harnesses, and extension reels have been inspected as per color coding schedule. Defective items were identified and removed from service. This ensures compliance with HSE requirements, mitigates potential hazards, and maintains a safe working environment during the use of hand tools, power tools, and fall protection equipment.",Good Practice,26098,2026-06-02 19:57:34,2026-06-02 19:57:35,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Work at Height,,"During site inspection, it was observed that the NAFFCO team was performing work on scaffolding without using a Full Body Harness (FBH) while working at height. This condition creates a serious fall hazard and is a violation of work-at-height safety requirements.",Unsafe Act&Unsafe Condition,High,"Work was stopped immediately. A TBT on Working at Height was conducted, and a safety violation was issued to the concerned workers for not using FBH while working on scaffolding. Work resumed after ensuring full compliance with safety requirements.",Closed,26098,2026-06-02 20:33:15,2026-06-02 20:33:18,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Excavation / Edge Protection,,"Open floor hole was found without proper edge protection, creating a risk of falling persons and falling objects.",Unsafe Condition,High,"The area was secured immediately, and proper edge protection was installed around the floor opening.",Closed,26098,2026-06-02 20:36:28,2026-06-02 20:36:29,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Tools and Machines,,"During site inspection, it was observed that an  FF electrical team cutting grinder was connected to the power supply with a damaged cutting disc, creating a risk of disc breakage and injury.",Unsafe Condition,Medium,"The concerned supervisor was informed immediately, and the damaged disc was replaced with a new one. The tool was inspected and found safe for use before work continued.",Closed,26098,2026-06-02 20:40:06,2026-06-02 20:40:08,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Electrical,,"During site inspection, it was observed that the Ufaq Electrical team was using a damaged cable drum connected to the power supply, creating an electrical safety hazard.",Unsafe Act&Unsafe Condition,High,"The damaged cable drum was removed from the site immediately, and the concerned team arranged a replacement cable drum. Compliance was verified before work resumed.",Closed,26098,2026-06-02 20:43:04,2026-06-02 20:43:07,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
ADF,PPE,,"Observed worker performing wall hammering activity without wearing hand gloves and a safety helmet, posing risk to hand injuries and head injuries.				
",Unsafe Act,Medium,"Suspended activity immediately and instructed to wear the required PPE, including hand gloves and a safety helmet, before resuming the activity.				",Closed,14314,2026-06-02 21:42:50,2026-06-02 21:42:50,FF-HSE-0501,MD Fahad,MD Fahad
ADF,Others,,"Found a mechanical worker using grinder without a valid monthly color code inspection.				
",Unsafe Condition,Medium,"Suspended activity and grinder was immediately removed from service and replaced with inspected, color-coded tool. 				",Closed,14314,2026-06-02 21:48:08,2026-06-02 21:48:08,FF-HSE-0501,MD Fahad,MD Fahad
P06,Confined Space,,"During the site inspection, found confined space activity without exhaust fan ",Unsafe Act,High,After exhaust fan provided,Closed,24544,2026-06-02 21:49:31,2026-06-02 21:49:32,FF-HSE-0501,Jamshaid Akhtar,Jamshaid Akhtar
P06,Tools and Machines,,"First Fix P6-HW2 conducted the monthly inspection of power tools, hand tools, and fire extinguishers to ensure compliance with safety requirements and verify that all equipment is in good working condition.",Good Practice,Good Practice,,Good Practice,24544,2026-06-02 21:51:10,2026-06-02 21:51:14,FF-HSE-0501,Jamshaid Akhtar,Jamshaid Akhtar
P06,Mobile equipment personnel Interference MEPI,,Daily busb boarding ,Good Practice,Good Practice,,Good Practice,24544,2026-06-02 21:51:51,2026-06-02 21:51:52,FF-HSE-0501,Jamshaid Akhtar,Jamshaid Akhtar
ADF,PPE,,"Observed electrical worker operating a grinder without wearing safety goggles, posing risk eyes to flying particles, sparks, and potential eye injuries.				
",Unsafe Act,Medium,Suspended activity immediately instructed to stop the grinding activity and wear safety goggles before resuming work.				,Closed,14314,2026-06-02 21:58:44,2026-06-02 21:58:44,FF-HSE-0501,MD Fahad,MD Fahad
ADF,Others,,"Observed the electrical team laying cables directly on the floor, creating a trip hazard.				
",Unsafe Condition,Medium,"Cables were properly arranged and secured, and the area was safe.				",Closed,14314,2026-06-02 22:05:29,2026-06-02 22:05:29,FF-HSE-0501,MD Fahad,MD Fahad
ADF,PPE,,"Observed electrical worker working without mandatory PPE, posing to potential workplace hazards and injuries.				
",Unsafe Act,Medium,Activity suspended and informed to supervisor and provided required PPES.,Closed,14471,2026-06-02 22:12:29,2026-06-02 22:12:29,FF-HSE-0501,MD Fahad,MD Fahad
ADF,Others,,"Found diesel stored in a plastic bottle in the store area, creating a risk of leakage, fire and improper handling of flammable materials.				
",Unsafe Condition,High,"Diesel was immediately transferred to approved, properly labeled container and stored designated flammable storage area.				",Closed,20342,2026-06-02 22:39:18,2026-06-02 22:39:18,FF-HSE-0501,MD Fahad,MD Fahad
ADF,Housekeeping,,"Observed poor housekeeping in the welding area during, with materials and waste scattered around the worksite, creating trip and fire hazards.				
",Unsafe Condition,Medium,"The area was cleaned and organized immediately, waste materials were removed, and good housekeeping.				",Closed,20342,2026-06-02 22:50:39,2026-06-02 22:50:39,FF-HSE-0501,MD Fahad,MD Fahad
Al-Qiddya Hotels,Good Practice,,Manual handling briefing and TBT,Good Practice,Good Practice,Manual handling briefing and TBT,Good Practice,11370,2026-06-03 00:39:35,2026-06-03 00:39:36,,Arlan Porcadilla,Arlan Porcadilla
Al-Qiddya Hotels,Good Practice,,COSHH and SDS for Duct insulation TBT and briefing,Good Practice,Good Practice,OSHH and SDS for Duct insulation TBT and briefing,Good Practice,11370,2026-06-03 00:41:15,2026-06-03 00:41:16,,Arlan Porcadilla,Arlan Porcadilla
Al-Qiddya Hotels,Housekeeping,,Poor Housekeeping and material storage in the mechanical temporary storage in RD&E area.,Unsafe Condition,Medium,Proper storage maintained in the temporary storage area.,Closed,11370,2026-06-03 00:47:22,2026-06-03 00:47:23,,Arlan Porcadilla,Arlan Porcadilla
SEVEN,Others,,"I found a meter that was unusable and broken, and the worker may suffer a cut to his hand or finger because its edges are sharp.",Unsafe Condition,Low,removed from the site ,Closed,25045,2026-06-03 02:52:28,2026-06-03 02:52:31,,Albara Waked,Albara Waked
ROSEWOOD,Others,Poor illuminaton and acces issue,"Access to the area was obstructed by improperly stored scaffold boards, compounded by inadequate illumination resulting from a power outage. This condition creates a significant risk of personnel experiencing trips, slips, or falls while using the stair access and within the workplace.",Unsafe Condition,Medium,"The activity was immediately suspended. The exposed scaffold boards were removed, and the concerned electrical team restored the power supply. Work at the Iconic Villa was only resumed after the area was made safe and adequate illumination was reinstated.",Closed,22271,2026-06-03 02:58:21,2026-06-03 02:58:24,FF-HSE-0501,Langton Joseph,Langton Joseph
SEVEN,Work at Height,,"It was observed that a worker was performing work at height without properly wearing the Full Body Harness (FBH). The chest strap of the FBH was not fastened while working at an elevated position, creating a serious falling hazard and unsafe working condition.",Unsafe Act,Medium,"The work was stopped immediately, and the worker was instructed to come down safely. A Toolbox Talk (TBT) was conducted regarding the importance of FBH and the correct method of wearing and using the safety harness during work at height activities. The team was instructed to ensure proper PPE compliance before resuming work.",Closed,25598,2026-06-03 02:58:41,2026-06-03 02:59:27,,Albara Waked,Albara Waked
SEVEN,Work at Height,,"✅ PTW available at work location.
✅ Equipment area properly barricaded.
✅ Operator & equipment TUV valid.
✅ Good housekeeping maintained and TBT conducted.
✅ Monthly color coding updated.
✅ Proper supervision available at site.
✅ Work activity found in safe condition.",Good Practice,Good Practice,,Good Practice,25045,2026-06-03 03:02:38,2026-06-03 03:02:39,,Albara Waked,Albara Waked
KSP,Electrical,,"During the site inspection in the Medium Theatre area, it was observed that an MBL light had been installed on a scissor lift.",Unsafe Condition,Low,The light was immediately removed from the scissor lift and relocated to a suitable fixed position adjacent to the wall.,Closed,19470,2026-06-03 03:04:11,2026-06-03 03:04:20,FF-HSE-0501,Muhammad Saleem,Muhammad Saleem
ROSEWOOD,Electrical,,"Installed cables were not properly secured or maintained on the false ceiling.
Note: The cables/wires were in an unenergized condition.",Unsafe Condition,Medium,"Notified the concerned Electrical Engineer to properly arrange and secure the installed cables/wires in an orderly manner, ensuring good housekeeping standards and preventing any potential damage, sabotage, or vandalism at the site.",Closed,20301,2026-06-03 03:07:56,2026-06-03 03:07:58,FF-HSE-0501,Langton Joseph,Langton Joseph
ROSEWOOD,Electrical,,"A permanently installed wall socket was removed by an adjacent contractor’s operatives to facilitate paint finishing works, without prior coordination with the FF Electrical Team. Note: The cables/wires were in an unenergized condition.",Unsafe Condition,Medium,This issue has been escalated to the Client and adjacent contractors to prevent recurrence. The FF Electrical Team has reinstated the wall socket accordingly.,Closed,13124,2026-06-03 03:17:26,2026-06-03 03:17:28,FF-HSE-0501,Langton Joseph,Langton Joseph
KSP,Housekeeping,,It was observed that the mechanical team completed their water testing activity and the leave the pipe in the access which may lead to slip and Trip hazards. The concerned Supervisor is informed to remove the mentioned pipe on immediately basis.,Unsafe Condition,Low,Removed the pipe and cleared the area.,Closed,25200,2026-06-03 03:58:37,2026-06-03 03:58:38,FF-HSE-0501,Muhammad Saleem,Muhammad Saleem
KSP,Scaffolds,,A mechanical team completed their activity and leave the scaffold in Mechanical room museum basement.,Unsafe Condition,Low,Dismantled the unwanted scaffold. ,Closed,25200,2026-06-03 04:00:05,2026-06-03 04:00:08,FF-HSE-0501,Muhammad Saleem,Muhammad Saleem
KSP,Electrical,,It was observed that the electrical cable was lying on the ground. that may cause of slip and trip hazards.,Unsafe Condition,Medium,It has been remove and arrange properly.,Closed,25846,2026-06-03 04:53:01,2026-06-03 04:53:03,FF-HSE-0501,Ali Elzekaity,Ali Elzekaity
KSP,Housekeeping,,"It was observed that the mechanical team completed their water testing activity,and the leave the pipe in the access which may lead to slip and Trip hazards.",Unsafe Condition,Low,It has been removed. .,Closed,25200,2026-06-03 04:59:35,2026-06-03 04:59:37,FF-HSE-0501,Ali Elzekaity,Ali Elzekaity
Al-Arab Hospital,Excavation / Edge Protection,,"A concrete pouring pipe was found resting on the edge protection, creating a potential safety hazard.",Unsafe Condition,Medium,"The concerned team was informed immediately, the Civil Team promptly removed the pipe, and the edge protection was inspected and confirmed to be safe and fully functional. ",Closed,26098,2026-06-03 05:01:38,2026-06-03 05:01:40,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
